-181.286, -14.700, 10.446, 23.050
-181.285, -15.049, 10.481, 23.083
-181.284, -15.399, 10.516, 23.116
-181.283, -15.751, 10.551, 23.149
-181.281, -16.103, 10.586, 23.182
-181.280, -16.457, 10.621, 23.215
-181.279, -16.812, 10.656, 23.248
-181.278, -17.168, 10.691, 23.281
-181.276, -17.525, 10.726, 23.314
-181.275, -17.884, 10.762, 23.347
-181.274, -18.243, 10.797, 23.380
-181.272, -18.604, 10.833, 23.413
-181.271, -18.966, 10.869, 23.446
-181.270, -19.329, 10.905, 23.479
-181.268, -19.694, 10.941, 23.512
-181.267, -20.059, 10.977, 23.545
-181.265, -20.426, 11.014, 23.578
-181.264, -20.794, 11.050, 23.611
-181.263, -21.164, 11.087, 23.644
-181.261, -21.534, 11.124, 23.677
-181.260, -21.906, 11.160, 23.710
-181.258, -22.279, 11.197, 23.743
-181.257, -22.653, 11.234, 23.776
-181.255, -23.028, 11.272, 23.809
-181.254, -23.405, 11.309, 23.842
-181.252, -23.783, 11.346, 23.875
-181.251, -24.162, 11.384, 23.908
-181.249, -24.542, 11.422, 23.941
-181.248, -24.924, 11.460, 23.974
-181.246, -25.307, 11.498, 24.007
-181.245, -25.691, 11.536, 24.040
-181.243, -26.077, 11.575, 24.073
-181.242, -26.464, 11.613, 24.106
-181.240, -26.852, 11.652, 24.139
-181.238, -27.241, 11.691, 24.172
-181.237, -27.632, 11.730, 24.205
-181.235, -28.024, 11.770, 24.238
-181.234, -28.417, 11.809, 24.271
-181.232, -28.812, 11.849, 24.304
-181.230, -29.208, 11.889, 24.337
-181.229, -29.605, 11.929, 24.370
-181.227, -30.004, 11.969, 24.403
-181.225, -30.404, 12.009, 24.436
-181.223, -30.805, 12.050, 24.469
-181.222, -31.208, 12.090, 24.502
-181.220, -31.612, 12.131, 24.535
-181.218, -32.017, 12.172, 24.568
-181.216, -32.424, 12.213, 24.601
-181.215, -32.832, 12.254, 24.634
-181.213, -33.242, 12.295, 24.667
-181.211, -33.653, 12.337, 24.700
-181.209, -34.065, 12.378, 24.733
-181.207, -34.479, 12.420, 24.766
-181.205, -34.894, 12.462, 24.799
-181.203, -35.310, 12.504, 24.832
-181.202, -35.728, 12.546, 24.865
-181.200, -36.147, 12.588, 24.898
-181.198, -36.568, 12.630, 24.931
-181.196, -36.990, 12.673, 24.964
-181.194, -37.414, 12.716, 24.997
-181.192, -37.838, 12.758, 25.030
-181.190, -38.265, 12.801, 25.063
-181.188, -38.693, 12.845, 25.096
-181.186, -39.122, 12.888, 25.129
-181.184, -39.553, 12.931, 25.162
-181.182, -39.985, 12.975, 25.195
-181.180, -40.418, 13.019, 25.228
-181.178, -40.853, 13.063, 25.261
-181.176, -41.290, 13.107, 25.294
-181.173, -41.728, 13.151, 25.327
-181.171, -42.167, 13.195, 25.360
-181.169, -42.608, 13.239, 25.393
-181.167, -43.051, 13.284, 25.426
-181.165, -43.495, 13.329, 25.459
-181.163, -43.940, 13.374, 25.492
-181.160, -44.387, 13.419, 25.525
-181.158, -44.836, 13.464, 25.558
-181.156, -45.286, 13.510, 25.591
-181.154, -45.737, 13.555, 25.624
-181.151, -46.190, 13.601, 25.657
-181.149, -46.645, 13.647, 25.690
-181.147, -47.101, 13.693, 25.723
-181.145, -47.558, 13.739, 25.756
-181.142, -48.017, 13.785, 25.789
-181.140, -48.478, 13.831, 25.822
-181.137, -48.940, 13.878, 25.855
-181.135, -49.404, 13.925, 25.888
-181.133, -49.869, 13.972, 25.921
-181.130, -50.336, 14.019, 25.954
-181.128, -50.805, 14.066, 25.987
-181.125, -51.275, 14.113, 26.020
-181.123, -51.747, 14.161, 26.053
-181.120, -52.220, 14.209, 26.086
-181.118, -52.695, 14.256, 26.119
-181.115, -53.171, 14.304, 26.152
-181.113, -53.649, 14.353, 26.185
-181.110, -54.129, 14.401, 26.218
-181.107, -54.610, 14.450, 26.251
-181.105, -55.093, 14.498, 26.284
-181.102, -55.577, 14.547, 26.317
-181.100, -56.064, 14.596, 26.350
-181.097, -56.551, 14.645, 26.383
-181.094, -57.041, 14.695, 26.416
-181.091, -57.532, 14.744, 26.449
-181.089, -58.025, 14.794, 26.482
-181.086, -58.519, 14.843, 26.515
-181.083, -59.015, 14.894, 26.548
-181.080, -59.513, 14.944, 26.581
-181.078, -60.012, 14.994, 26.614
-181.075, -60.513, 15.045, 26.647
-181.072, -61.016, 15.095, 26.680
-181.069, -61.520, 15.146, 26.713
-181.066, -62.027, 15.197, 26.746
-181.063, -62.534, 15.248, 26.779
-181.060, -63.044, 15.300, 26.812
-181.057, -63.555, 15.351, 26.845
-181.054, -64.068, 15.403, 26.878
-181.051, -64.583, 15.455, 26.911
-181.048, -65.100, 15.507, 26.944
-181.045, -65.618, 15.559, 26.977
-181.042, -66.138, 15.612, 27.010
-181.039, -66.660, 15.664, 27.043
-181.036, -67.183, 15.717, 27.076
-181.033, -67.708, 15.770, 27.109
-181.029, -68.235, 15.823, 27.142
-181.026, -68.764, 15.876, 27.175
-181.023, -69.295, 15.930, 27.208
-181.020, -69.827, 15.984, 27.241
-181.017, -70.361, 16.037, 27.274
-181.013, -70.897, 16.091, 27.307
-181.010, -71.435, 16.145, 27.340
-181.007, -71.974, 16.200, 27.373
-181.003, -72.516, 16.254, 27.406
-181.000, -73.059, 16.309, 27.439
-180.996, -73.604, 16.364, 27.472
-180.993, -74.151, 16.419, 27.505
-180.990, -74.700, 16.475, 27.538
-180.986, -75.250, 16.530, 27.571
-180.983, -75.803, 16.586, 27.604
-180.979, -76.357, 16.642, 27.637
-180.975, -76.913, 16.698, 27.670
-180.972, -77.471, 16.754, 27.703
-180.968, -78.031, 16.810, 27.736
-180.965, -78.593, 16.867, 27.769
-180.961, -79.156, 16.924, 27.802
-180.957, -79.722, 16.981, 27.835
-180.953, -80.289, 17.038, 27.868
-180.950, -80.859, 17.095, 27.901
-180.946, -81.430, 17.153, 27.934
-180.942, -82.003, 17.211, 27.967
-180.938, -82.579, 17.269, 28.000
-180.934, -83.156, 17.327, 28.033
-180.931, -83.735, 17.385, 28.066
-180.927, -84.316, 17.444, 28.099
-180.923, -84.899, 17.503, 28.132
-180.919, -85.484, 17.562, 28.165
-180.915, -86.070, 17.621, 28.198
-180.911, -86.659, 17.680, 28.231
-180.907, -87.250, 17.738, 28.264
-180.903, -87.843, 17.792, 28.297
-180.898, -88.437, 17.834, 28.330
-180.894, -89.032, 17.863, 28.363
-180.890, -89.627, 17.876, 28.396
-180.886, -90.223, 17.876, 28.429
-180.882, -90.818, 17.866, 28.462
-180.878, -91.413, 17.846, 28.495
-180.873, -92.006, 17.819, 28.528
-180.869, -92.599, 17.788, 28.561
-180.865, -93.190, 17.753, 28.594
-180.861, -93.781, 17.716, 28.627
-180.856, -94.370, 17.678, 28.660
-180.852, -94.958, 17.639, 28.693
-180.848, -95.544, 17.599, 28.726
-180.843, -96.129, 17.560, 28.759
-180.839, -96.713, 17.522, 28.792
-180.835, -97.296, 17.484, 28.825
-180.830, -97.878, 17.447, 28.858
-180.826, -98.458, 17.411, 28.891
-180.821, -99.038, 17.377, 28.924
-180.817, -99.616, 17.343, 28.957
-180.813, -100.193, 17.310, 28.990
-180.808, -100.769, 17.279, 29.023
-180.804, -101.344, 17.248, 29.056
-180.799, -101.918, 17.217, 29.089
-180.795, -102.492, 17.188, 29.122
-180.790, -103.064, 17.159, 29.155
-180.786, -103.635, 17.130, 29.188
-180.782, -104.205, 17.102, 29.221
-180.777, -104.775, 17.075, 29.254
-180.773, -105.343, 17.047, 29.287
-180.768, -105.911, 17.020, 29.320
-180.764, -106.477, 16.993, 29.353
-180.759, -107.043, 16.967, 29.386
-180.755, -107.608, 16.940, 29.419
-180.750, -108.172, 16.913, 29.452
-180.746, -108.735, 16.887, 29.485
-180.741, -109.297, 16.861, 29.518
-180.737, -109.859, 16.834, 29.551
-180.732, -110.419, 16.808, 29.584
-180.728, -110.979, 16.781, 29.617
-180.723, -111.537, 16.755, 29.650
-180.719, -112.095, 16.729, 29.683
-180.714, -112.652, 16.702, 29.716
-180.710, -113.208, 16.676, 29.749
-180.705, -113.764, 16.650, 29.782
-180.701, -114.318, 16.624, 29.815
-180.696, -114.871, 16.597, 29.848
-180.692, -115.424, 16.571, 29.881
-180.687, -115.976, 16.545, 29.914
-180.683, -116.526, 16.519, 29.947
-180.678, -117.076, 16.493, 29.980
-180.674, -117.625, 16.467, 30.013
-180.669, -118.174, 16.441, 30.046
-180.665, -118.721, 16.415, 30.079
-180.660, -119.268, 16.389, 30.112
-180.655, -119.813, 16.363, 30.145
-180.651, -120.358, 16.337, 30.178
-180.646, -120.902, 16.311, 30.211
-180.641, -121.445, 16.285, 30.244
-180.637, -121.987, 16.259, 30.277
-180.632, -122.528, 16.233, 30.310
-180.627, -123.069, 16.208, 30.343
-180.623, -123.608, 16.182, 30.376
-180.618, -124.147, 16.156, 30.409
-180.613, -124.685, 16.131, 30.442
-180.609, -125.222, 16.105, 30.475
-180.604, -125.758, 16.080, 30.508
-180.599, -126.293, 16.054, 30.541
-180.594, -126.828, 16.029, 30.574
-180.590, -127.362, 16.003, 30.607
-180.585, -127.894, 15.978, 30.640
-180.580, -128.426, 15.952, 30.673
-180.575, -128.957, 15.927, 30.706
-180.571, -129.488, 15.902, 30.739
-180.566, -130.017, 15.876, 30.772
-180.561, -130.546, 15.851, 30.805
-180.556, -131.073, 15.826, 30.838
-180.551, -131.600, 15.801, 30.871
-180.546, -132.126, 15.776, 30.904
-180.542, -132.652, 15.751, 30.937
-180.537, -133.176, 15.726, 30.970
-180.532, -133.699, 15.701, 31.003
-180.527, -134.222, 15.676, 31.036
-180.522, -134.744, 15.651, 31.069
-180.517, -135.265, 15.626, 31.102
-180.512, -135.785, 15.601, 31.135
-180.507, -136.305, 15.577, 31.168
-180.502, -136.823, 15.552, 31.201
-180.497, -137.341, 15.527, 31.234
-180.492, -137.858, 15.502, 31.267
-180.487, -138.374, 15.478, 31.300
-180.482, -138.889, 15.453, 31.333
-180.477, -139.404, 15.429, 31.366
-180.472, -139.918, 15.404, 31.399
-180.467, -140.430, 15.380, 31.432
-180.462, -140.942, 15.355, 31.465
-180.457, -141.454, 15.331, 31.498
-180.452, -141.964, 15.307, 31.531
-180.447, -142.474, 15.282, 31.564
-180.442, -142.982, 15.258, 31.597
-180.437, -143.490, 15.234, 31.630
-180.432, -143.997, 15.210, 31.663
-180.427, -144.504, 15.185, 31.696
-180.422, -145.009, 15.161, 31.729
-180.417, -145.514, 15.137, 31.762
-180.412, -146.018, 15.113, 31.795
-180.407, -146.521, 15.089, 31.828
-180.402, -147.024, 15.065, 31.861
-180.396, -147.525, 15.041, 31.894
-180.391, -148.026, 15.017, 31.927
-180.386, -148.526, 14.993, 31.960
-180.381, -149.025, 14.969, 31.993
-180.376, -149.523, 14.945, 32.026
-180.371, -150.021, 14.922, 32.059
-180.365, -150.518, 14.898, 32.092
-180.360, -151.014, 14.874, 32.125
-180.355, -151.509, 14.851, 32.158
-180.350, -152.003, 14.827, 32.191
-180.344, -152.497, 14.803, 32.224
-180.339, -152.990, 14.780, 32.257
-180.334, -153.482, 14.756, 32.290
-180.329, -153.973, 14.733, 32.323
-180.323, -154.464, 14.709, 32.356
-180.318, -154.953, 14.686, 32.389
-180.313, -155.442, 14.663, 32.422
-180.307, -155.930, 14.639, 32.455
-180.302, -156.418, 14.616, 32.488
-180.296, -156.904, 14.593, 32.521
-180.291, -157.390, 14.570, 32.554
-180.286, -157.875, 14.546, 32.587
-180.280, -158.359, 14.523, 32.620
-180.275, -158.843, 14.500, 32.653
-180.269, -159.326, 14.477, 32.686
-180.264, -159.808, 14.454, 32.719
-180.258, -160.289, 14.431, 32.752
-180.253, -160.769, 14.408, 32.785
-180.247, -161.249, 14.385, 32.818
-180.242, -161.728, 14.362, 32.851
-180.236, -162.206, 14.339, 32.884
-180.231, -162.683, 14.316, 32.917
-180.225, -163.160, 14.293, 32.950
-180.220, -163.636, 14.271, 32.983
-180.214, -164.111, 14.248, 33.016
-180.208, -164.585, 14.225, 33.049
-180.203, -165.059, 14.202, 33.082
-180.197, -165.531, 14.180, 33.115
-180.191, -166.004, 14.157, 33.148
-180.186, -166.475, 14.135, 33.181
-180.180, -166.945, 14.112, 33.214
-180.174, -167.415, 14.090, 33.247
-180.168, -167.884, 14.067, 33.280
-180.162, -168.353, 14.045, 33.313
-180.157, -168.820, 14.022, 33.346
-180.151, -169.287, 14.000, 33.379
-180.145, -169.753, 13.978, 33.412
-180.139, -170.218, 13.955, 33.445
-180.133, -170.683, 13.933, 33.478
-180.127, -171.147, 13.911, 33.511
-180.121, -171.610, 13.889, 33.544
-180.115, -172.072, 13.867, 33.577
-180.109, -172.534, 13.844, 33.610
-180.103, -172.995, 13.822, 33.643
-180.097, -173.455, 13.800, 33.676
-180.091, -173.914, 13.778, 33.709
-180.085, -174.373, 13.756, 33.742
-180.079, -174.831, 13.734, 33.775
-180.073, -175.288, 13.712, 33.808
-180.067, -175.745, 13.690, 33.841
-180.060, -176.200, 13.669, 33.874
-180.054, -176.656, 13.647, 33.907
-180.048, -177.110, 13.625, 33.940
-180.042, -177.563, 13.603, 33.973
-180.035, -178.016, 13.582, 34.006
-180.029, -178.468, 13.560, 34.039
-180.022, -178.920, 13.538, 34.072
-180.016, -179.371, 13.517, 34.105
-180.009, -179.821, 13.495, 34.138
-180.003, -180.270, 13.474, 34.171
-179.996, -180.718, 13.452, 34.204
-179.990, -181.166, 13.430, 34.237
-179.983, -181.613, 13.409, 34.270
-179.976, -182.060, 13.388, 34.303
-179.970, -182.505, 13.366, 34.336
-179.963, -182.950, 13.345, 34.369
-179.956, -183.394, 13.324, 34.402
-179.949, -183.838, 13.302, 34.435
-179.942, -184.281, 13.281, 34.468
-179.935, -184.723, 13.260, 34.501
-179.928, -185.164, 13.239, 34.534
-179.921, -185.605, 13.218, 34.567
-179.913, -186.045, 13.196, 34.600
-179.906, -186.484, 13.175, 34.633
-179.899, -186.923, 13.154, 34.666
-179.891, -187.361, 13.133, 34.699
-179.884, -187.798, 13.112, 34.732
-179.876, -188.235, 13.091, 34.765
-179.868, -188.670, 13.070, 34.798
-179.861, -189.105, 13.050, 34.831
-179.853, -189.540, 13.029, 34.864
-179.845, -189.973, 13.008, 34.897
-179.836, -190.406, 12.987, 34.930
-179.828, -190.839, 12.966, 34.963
-179.819, -191.270, 12.946, 34.996
-179.810, -191.701, 12.925, 35.029
-179.800, -192.132, 12.904, 35.062
-179.790, -192.561, 12.884, 35.095
-179.779, -192.990, 12.863, 35.128
-179.767, -193.418, 12.842, 35.161
-179.753, -193.845, 12.822, 35.194
-179.739, -194.272, 12.801, 35.227
-179.722, -194.698, 12.780, 35.260
-179.704, -195.123, 12.759, 35.293
-179.685, -195.547, 12.739, 35.326
-179.663, -195.970, 12.718, 35.359
-179.638, -196.393, 12.697, 35.392
-179.612, -196.815, 12.678, 35.425
-179.582, -197.236, 12.667, 35.458
-179.550, -197.657, 12.667, 35.491
-179.515, -198.078, 12.677, 35.524
-179.476, -198.500, 12.696, 35.557
-179.434, -198.922, 12.722, 35.590
-179.389, -199.344, 12.754, 35.623
-179.339, -199.767, 12.789, 35.656
-179.286, -200.192, 12.828, 35.689
-179.229, -200.617, 12.870, 35.722
-179.167, -201.042, 12.913, 35.755
-179.101, -201.469, 12.958, 35.788
-179.031, -201.896, 13.004, 35.821
-178.956, -202.324, 13.051, 35.854
-178.877, -202.753, 13.098, 35.887
-178.793, -203.183, 13.145, 35.920
-178.704, -203.613, 13.193, 35.953
-178.610, -204.043, 13.241, 35.986
-178.511, -204.474, 13.288, 36.019
-178.407, -204.906, 13.336, 36.052
-178.299, -205.338, 13.383, 36.085
-178.185, -205.770, 13.430, 36.118
-178.067, -206.203, 13.477, 36.151
-177.943, -206.636, 13.525, 36.184
-177.815, -207.069, 13.572, 36.217
-177.682, -207.502, 13.619, 36.250
-177.544, -207.935, 13.666, 36.283
-177.401, -208.368, 13.713, 36.316
-177.253, -208.802, 13.760, 36.349
-177.101, -209.235, 13.807, 36.382
-176.944, -209.669, 13.854, 36.415
-176.782, -210.102, 13.901, 36.448
-176.617, -210.536, 13.948, 36.481
-176.447, -210.969, 13.995, 36.514
-176.273, -211.403, 14.042, 36.547
-176.095, -211.837, 14.089, 36.580
-175.912, -212.271, 14.137, 36.613
-175.727, -212.704, 14.184, 36.646
-175.537, -213.139, 14.231, 36.679
-175.344, -213.573, 14.279, 36.712
-175.147, -214.008, 14.327, 36.745
-174.948, -214.442, 14.374, 36.778
-174.745, -214.878, 14.422, 36.811
-174.539, -215.313, 14.470, 36.844
-174.331, -215.749, 14.518, 36.877
-174.119, -216.186, 14.566, 36.910
-173.905, -216.623, 14.614, 36.943
-173.689, -217.060, 14.662, 36.976
-173.470, -217.498, 14.710, 37.009
-173.249, -217.937, 14.758, 37.042
-173.025, -218.377, 14.807, 37.075
-172.800, -218.817, 14.855, 37.108
-172.573, -219.259, 14.904, 37.141
-172.344, -219.701, 14.953, 37.174
-172.113, -220.144, 15.002, 37.207
-171.880, -220.588, 15.051, 37.240
-171.646, -221.033, 15.100, 37.273
-171.410, -221.479, 15.149, 37.306
-171.172, -221.926, 15.199, 37.339
-170.933, -222.374, 15.249, 37.372
-170.692, -222.823, 15.299, 37.405
-170.450, -223.273, 15.349, 37.438
-170.207, -223.725, 15.400, 37.471
-169.962, -224.177, 15.450, 37.504
-169.716, -224.631, 15.501, 37.537
-169.468, -225.086, 15.552, 37.570
-169.219, -225.542, 15.604, 37.603
-168.968, -225.999, 15.655, 37.636
-168.716, -226.458, 15.707, 37.669
-168.463, -226.917, 15.758, 37.702
-168.208, -227.378, 15.810, 37.735
-167.952, -227.840, 15.863, 37.768
-167.694, -228.303, 15.915, 37.801
-167.435, -228.768, 15.968, 37.834
-167.174, -229.233, 16.021, 37.867
-166.911, -229.700, 16.074, 37.900
-166.647, -230.168, 16.127, 37.933
-166.382, -230.636, 16.180, 37.966
-166.114, -231.106, 16.234, 37.999
-165.845, -231.578, 16.288, 38.032
-165.575, -232.050, 16.342, 38.065
-165.302, -232.523, 16.396, 38.098
-165.028, -232.997, 16.450, 38.131
-164.752, -233.473, 16.505, 38.164
-164.475, -233.949, 16.559, 38.197
-164.195, -234.427, 16.614, 38.230
-163.914, -234.906, 16.670, 38.263
-163.631, -235.385, 16.725, 38.296
-163.346, -235.866, 16.780, 38.329
-163.059, -236.348, 16.836, 38.362
-162.770, -236.831, 16.892, 38.395
-162.480, -237.315, 16.948, 38.428
-162.187, -237.800, 17.005, 38.461
-161.893, -238.286, 17.061, 38.494
-161.597, -238.773, 17.118, 38.527
-161.299, -239.262, 17.175, 38.560
-160.999, -239.751, 17.232, 38.593
-160.698, -240.242, 17.289, 38.626
-160.395, -240.734, 17.347, 38.659
-160.090, -241.227, 17.405, 38.692
-159.783, -241.721, 17.463, 38.725
-159.475, -242.216, 17.521, 38.758
-159.165, -242.713, 17.579, 38.791
-158.853, -243.211, 17.638, 38.824
-158.540, -243.710, 17.696, 38.857
-158.225, -244.211, 17.755, 38.890
-157.909, -244.713, 17.814, 38.923
-157.591, -245.217, 17.874, 38.956
-157.272, -245.721, 17.933, 38.989
-156.952, -246.228, 17.993, 39.022
-156.630, -246.736, 18.053, 39.055
-156.307, -247.246, 18.113, 39.088
-155.983, -247.757, 18.173, 39.121
-155.658, -248.270, 18.234, 39.154
-155.331, -248.784, 18.294, 39.187
-155.004, -249.301, 18.355, 39.220
-154.676, -249.819, 18.416, 39.253
-154.346, -250.339, 18.477, 39.286
-154.016, -250.860, 18.539, 39.319
-153.685, -251.384, 18.600, 39.352
-153.354, -251.910, 18.662, 39.385
-153.021, -252.438, 18.724, 39.418
-152.688, -252.967, 18.786, 39.451
-152.355, -253.499, 18.847, 39.484
-152.021, -254.033, 18.903, 39.517
-151.687, -254.569, 18.946, 39.550
-151.354, -255.106, 18.974, 39.583
-151.021, -255.644, 18.987, 39.616
-150.689, -256.182, 18.988, 39.649
-150.358, -256.721, 18.977, 39.682
-150.029, -257.260, 18.959, 39.715
-149.701, -257.799, 18.934, 39.748
-149.375, -258.338, 18.904, 39.781
-149.051, -258.877, 18.871, 39.814
-148.729, -259.415, 18.836, 39.847
-148.410, -259.954, 18.799, 39.880
-148.092, -260.493, 18.762, 39.913
-147.778, -261.032, 18.725, 39.946
-147.466, -261.571, 18.688, 39.979
-147.157, -262.111, 18.652, 40.012
-146.852, -262.651, 18.616, 40.045
-146.549, -263.191, 18.582, 40.078
-146.250, -263.733, 18.549, 40.111
-145.955, -264.275, 18.518, 40.144
-145.663, -264.818, 18.494, 40.177
-145.375, -265.362, 18.478, 40.210
-145.091, -265.909, 18.469, 40.243
-144.811, -266.457, 18.466, 40.276
-144.535, -267.007, 18.469, 40.309
-144.263, -267.560, 18.476, 40.342
-143.995, -268.115, 18.489, 40.375
-143.732, -268.672, 18.506, 40.408
-143.473, -269.233, 18.527, 40.441
-143.219, -269.796, 18.551, 40.474
-142.969, -270.363, 18.579, 40.507
-142.723, -270.932, 18.610, 40.540
-142.483, -271.505, 18.645, 40.573
-142.247, -272.081, 18.681, 40.606
-142.016, -272.661, 18.719, 40.639
-141.790, -273.243, 18.755, 40.672
-141.569, -273.829, 18.789, 40.705
-141.353, -274.417, 18.820, 40.738
-141.141, -275.009, 18.846, 40.771
-140.935, -275.602, 18.867, 40.804
-140.734, -276.199, 18.883, 40.837
-140.539, -276.797, 18.893, 40.870
-140.348, -277.397, 18.898, 40.903
-140.162, -277.998, 18.898, 40.936
-139.982, -278.601, 18.892, 40.969
-139.806, -279.205, 18.883, 41.002
-139.635, -279.810, 18.869, 41.035
-139.469, -280.416, 18.851, 41.068
-139.307, -281.022, 18.831, 41.101
-139.150, -281.629, 18.807, 41.134
-138.997, -282.235, 18.782, 41.167
-138.848, -282.842, 18.755, 41.200
-138.703, -283.449, 18.726, 41.233
-138.562, -284.056, 18.696, 41.266
-138.424, -284.663, 18.665, 41.299
-138.290, -285.269, 18.634, 41.332
-138.158, -285.875, 18.602, 41.365
-138.030, -286.481, 18.570, 41.398
-137.905, -287.086, 18.538, 41.431
-137.782, -287.691, 18.506, 41.464
-137.662, -288.295, 18.474, 41.497
-137.544, -288.898, 18.442, 41.530
-137.429, -289.501, 18.411, 41.563
-137.315, -290.103, 18.379, 41.596
-137.204, -290.705, 18.348, 41.629
-137.095, -291.305, 18.318, 41.662
-136.987, -291.906, 18.287, 41.695
-136.882, -292.505, 18.257, 41.728
-136.779, -293.104, 18.228, 41.761
-136.677, -293.702, 18.198, 41.794
-136.577, -294.300, 18.169, 41.827
-136.480, -294.897, 18.140, 41.860
-136.384, -295.493, 18.111, 41.893
-136.290, -296.089, 18.082, 41.926
-136.199, -296.684, 18.054, 41.959
-136.109, -297.278, 18.025, 41.992
-136.022, -297.872, 17.997, 42.025
-135.937, -298.465, 17.969, 42.058
-135.855, -299.057, 17.941, 42.091
-135.774, -299.649, 17.913, 42.124
-135.697, -300.240, 17.885, 42.157
-135.622, -300.831, 17.857, 42.190
-135.549, -301.421, 17.829, 42.223
-135.479, -302.010, 17.801, 42.256
-135.412, -302.599, 17.773, 42.289
-135.348, -303.187, 17.745, 42.322
-135.287, -303.775, 17.718, 42.355
-135.229, -304.362, 17.690, 42.388
-135.174, -304.948, 17.662, 42.421
-135.122, -305.534, 17.635, 42.454
-135.074, -306.119, 17.607, 42.487
-135.028, -306.703, 17.580, 42.520
-134.986, -307.287, 17.552, 42.553
-134.947, -307.870, 17.525, 42.586
-134.911, -308.452, 17.498, 42.619
-134.879, -309.034, 17.471, 42.652
-134.849, -309.615, 17.443, 42.685
-134.824, -310.195, 17.416, 42.718
-134.801, -310.774, 17.389, 42.751
-134.782, -311.353, 17.362, 42.784
-134.766, -311.930, 17.336, 42.817
-134.753, -312.507, 17.309, 42.850
-134.744, -313.083, 17.282, 42.883
-134.737, -313.659, 17.255, 42.916
-134.734, -314.233, 17.228, 42.949
-134.735, -314.807, 17.202, 42.982
-134.738, -315.379, 17.175, 43.015
-134.744, -315.951, 17.149, 43.048
-134.754, -316.522, 17.122, 43.081
-134.767, -317.091, 17.095, 43.114
-134.782, -317.660, 17.069, 43.147
-134.801, -318.228, 17.042, 43.180
-134.822, -318.795, 17.016, 43.213
-134.847, -319.361, 16.989, 43.246
-134.874, -319.926, 16.963, 43.279
-134.904, -320.490, 16.937, 43.312
-134.937, -321.053, 16.910, 43.345
-134.973, -321.614, 16.884, 43.378
-135.012, -322.175, 16.857, 43.411
-135.054, -322.735, 16.831, 43.444
-135.098, -323.293, 16.805, 43.477
-135.145, -323.851, 16.779, 43.510
-135.195, -324.407, 16.753, 43.543
-135.247, -324.962, 16.726, 43.576
-135.303, -325.516, 16.700, 43.609
-135.361, -326.069, 16.674, 43.642
-135.422, -326.621, 16.648, 43.675
-135.486, -327.171, 16.622, 43.708
-135.553, -327.720, 16.596, 43.741
-135.622, -328.268, 16.570, 43.774
-135.695, -328.815, 16.544, 43.807
-135.770, -329.361, 16.518, 43.840
-135.848, -329.905, 16.492, 43.873
-135.929, -330.448, 16.466, 43.906
-136.013, -330.990, 16.441, 43.939
-136.101, -331.530, 16.415, 43.972
-136.191, -332.069, 16.389, 44.005
-136.284, -332.606, 16.363, 44.038
-136.381, -333.142, 16.338, 44.071
-136.480, -333.677, 16.312, 44.104
-136.583, -334.210, 16.287, 44.137
-136.689, -334.742, 16.261, 44.170
-136.799, -335.272, 16.236, 44.203
-136.911, -335.800, 16.210, 44.236
-137.028, -336.327, 16.185, 44.269
-137.147, -336.852, 16.159, 44.302
-137.270, -337.376, 16.134, 44.335
-137.397, -337.898, 16.109, 44.368
-137.527, -338.418, 16.084, 44.401
-137.660, -338.936, 16.058, 44.434
-137.798, -339.453, 16.033, 44.467
-137.938, -339.967, 16.008, 44.500
-138.083, -340.480, 15.983, 44.533
-138.231, -340.991, 15.958, 44.566
-138.384, -341.500, 15.933, 44.599
-138.539, -342.007, 15.908, 44.632
-138.699, -342.511, 15.883, 44.665
-138.863, -343.014, 15.858, 44.698
-139.031, -343.514, 15.833, 44.731
-139.202, -344.013, 15.808, 44.764
-139.378, -344.509, 15.784, 44.797
-139.557, -345.002, 15.759, 44.830
-139.741, -345.493, 15.734, 44.863
-139.928, -345.982, 15.710, 44.896
-140.120, -346.469, 15.685, 44.929
-140.316, -346.952, 15.661, 44.962
-140.516, -347.433, 15.636, 44.995
-140.720, -347.912, 15.612, 45.028
-140.929, -348.388, 15.587, 45.061
-141.142, -348.861, 15.563, 45.094
-141.358, -349.331, 15.539, 45.127
-141.580, -349.798, 15.515, 45.160
-141.805, -350.263, 15.491, 45.193
-142.034, -350.725, 15.468, 45.226
-142.267, -351.184, 15.445, 45.259
-142.504, -351.640, 15.428, 45.292
-142.744, -352.094, 15.421, 45.325
-142.989, -352.546, 15.422, 45.358
-143.237, -352.996, 15.432, 45.391
-143.490, -353.445, 15.448, 45.424
-143.746, -353.892, 15.471, 45.457
-144.005, -354.339, 15.500, 45.490
-144.268, -354.785, 15.535, 45.523
-144.534, -355.231, 15.575, 45.556
-144.803, -355.676, 15.620, 45.589
-145.075, -356.122, 15.668, 45.622
-145.350, -356.568, 15.721, 45.655
-145.628, -357.014, 15.777, 45.688
-145.907, -357.462, 15.837, 45.721
-146.189, -357.910, 15.899, 45.754
-146.473, -358.360, 15.964, 45.787
-146.759, -358.811, 16.031, 45.820
-147.046, -359.264, 16.100, 45.853
-147.335, -359.719, 16.169, 45.886
-147.625, -360.176, 16.239, 45.919
-147.916, -360.635, 16.309, 45.952
-148.208, -361.096, 16.378, 45.985
-148.500, -361.559, 16.447, 46.018
-148.793, -362.025, 16.514, 46.051
-149.086, -362.493, 16.580, 46.084
-149.379, -362.964, 16.645, 46.117
